id;post_id;random;closedate;closetime;open;rand;multi;disable_comments;vote_sum;last_updated
490;111125;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";19;2025-11-20 13:29:09
491;111127;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";328;2025-11-20 13:29:09
492;111129;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";52;2025-11-20 13:29:09
493;111131;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";46;2025-11-20 13:29:09
496;111143;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";166;2025-11-20 13:29:09
497;111146;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";51;2025-11-20 13:29:09
501;111171;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";39;2025-11-20 13:29:09
502;111173;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";36;2025-11-20 13:29:09
506;111191;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";50;2025-11-20 13:29:09
507;111193;1;"0000-00-00";"00:00:00";"0";"";"0";"0";55;2025-11-20 13:29:09
509;111197;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";629;2025-11-20 13:29:09
510;111199;1;"0000-00-00";"00:00:00";"0";"";"0";"0";65;2025-11-20 13:29:09
512;111203;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";34;2025-11-20 13:29:09
513;111215;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";362;2025-11-20 13:29:09
514;111217;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";702;2025-11-20 13:29:09
519;108767;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";439;2025-11-20 13:29:09
523;111271;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";49;2025-11-20 13:29:09
525;111277;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";593;2025-11-20 13:29:09
527;111289;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";32;2025-11-20 13:29:09
528;111291;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";35;2025-11-20 13:29:09
529;111277;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";593;2025-11-20 13:29:09
530;111300;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";147;2025-11-20 13:29:09
531;111302;"0";2022-09-16;"00:00:00";"0";"";"0";"0";74;2025-11-20 13:29:09
532;111306;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";25;2025-11-20 13:29:09
533;111308;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";21;2025-11-20 13:29:09
536;111314;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";14;2025-11-20 13:29:09
537;111316;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";23;2025-11-20 13:29:09
538;111318;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";37;2025-11-20 13:29:09
539;111320;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";38;2025-11-20 13:29:09
542;111327;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";42;2025-11-20 13:29:09
545;111334;1;"0000-00-00";"00:00:00";"0";"";"0";"0";88;2025-11-20 13:29:09
546;111338;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";47;2025-11-20 13:29:09
547;111341;1;"0000-00-00";"00:00:00";"0";"";"0";"0";240;2025-11-20 13:29:09
549;111349;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";49;2025-11-20 13:29:09
550;111351;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";35;2025-11-20 13:29:09
553;111368;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";10;2025-11-20 13:29:09
556;111374;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";10;2025-11-20 13:29:09
567;111439;1;"0000-00-00";"00:00:00";"0";"";"0";"0";83;2025-11-20 13:29:09
568;111444;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";36;2025-11-20 13:29:09
569;111450;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";21;2025-11-20 13:29:09
573;111468;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";228;2025-11-20 13:29:09
574;111470;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";19;2025-11-20 13:29:09
575;111472;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";77;2025-11-20 13:29:09
581;111512;1;"0000-00-00";"00:00:00";"0";"";"0";"0";410;2025-11-20 13:29:09
583;111527;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";17;2025-11-20 13:29:09
588;111545;1;"0000-00-00";"00:00:00";"0";"";"0";"0";62;2025-11-20 13:29:09
590;111549;1;"0000-00-00";"00:00:00";"0";"";"0";"0";296;2025-11-20 13:29:09
591;111551;1;"0000-00-00";"00:00:00";"0";"";"0";"0";37;2025-11-20 13:29:09
592;111553;1;"0000-00-00";"00:00:00";"0";"";"0";"0";680;2025-11-20 13:29:09
593;111560;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";259;2025-11-20 13:29:09
596;111579;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";190;2025-11-20 13:29:09
597;111586;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";412;2025-11-20 13:29:09
598;111588;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";531;2025-11-20 13:29:09
599;111590;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";362;2025-11-20 13:29:09
602;111615;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";22;2025-11-20 13:29:09
604;111624;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";1653;2025-11-20 13:29:09
607;111656;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";26;2025-11-20 13:29:09
613;111691;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";82;2025-11-20 13:29:09
616;111721;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";44;2025-11-20 13:29:09
617;111723;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";237;2025-11-20 13:29:09
618;111725;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";17;2025-11-20 13:29:09
619;111732;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";39;2025-11-20 13:29:09
628;111763;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";34;2025-11-20 13:29:09
629;111765;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";32;2025-11-20 13:29:09
630;111768;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";46;2025-11-20 13:29:09
631;111778;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";10;2025-11-20 13:29:09
632;111784;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";35;2025-11-20 13:29:09
633;111786;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";15;2025-11-20 13:29:09
636;111806;1;"0000-00-00";"00:00:00";"0";"";"0";"0";57;2025-11-20 13:29:09
641;111825;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";38;2025-11-20 13:29:09
642;111827;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";20;2025-11-20 13:29:09
643;111833;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";382;2025-11-20 13:29:09
647;111833;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";382;2025-11-20 13:29:09
648;111845;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";31;2025-11-20 13:29:09
650;111854;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";35;2025-11-20 13:29:09
651;111854;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";35;2025-11-20 13:29:09
652;111825;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";38;2025-11-20 13:29:09
653;111860;1;"0000-00-00";"00:00:00";"0";"";"0";"0";25;2025-11-20 13:29:09
654;111870;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";31;2025-11-20 13:29:09
656;107025;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";107;2025-11-20 13:29:09
657;111873;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";24;2025-11-20 13:29:09
658;111877;1;"0000-00-00";"00:00:00";"0";"";"0";"0";522;2025-11-20 13:29:09
659;111881;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";19;2025-11-20 13:29:09
660;111883;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";26;2025-11-20 13:29:09
661;111763;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";34;2025-11-20 13:29:09
663;111890;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";343;2025-11-20 13:29:09
664;111892;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";54;2025-11-20 13:29:09
666;111916;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";206;2025-11-20 13:29:09
669;111936;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";323;2025-11-20 13:29:09
670;111938;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";43;2025-11-20 13:29:09
671;111942;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";28;2025-11-20 13:29:09
673;111957;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";1074;2025-11-20 13:29:09
674;111959;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";383;2025-11-20 13:29:09
675;111961;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";792;2025-11-20 13:29:09
676;111963;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";355;2025-11-20 13:29:09
678;111967;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";206;2025-11-20 13:29:09
679;99975;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";174;2025-11-20 13:29:09
680;83737;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";516;2025-11-20 13:29:09
703;112177;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";121;2025-11-20 13:29:09
711;112216;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";413;2025-11-20 13:29:09
712;112218;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";929;2025-11-20 13:29:09
713;112220;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";367;2025-11-20 13:29:09
714;112222;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";370;2025-11-20 13:29:09
732;112288;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";409;2025-11-20 13:29:09
733;112290;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";60;2025-11-20 13:29:09
734;112292;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";363;2025-11-20 13:29:09
735;112294;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";213;2025-11-20 13:29:09
736;112298;1;"0000-00-00";"00:00:00";"0";"";"0";"0";406;2025-11-20 13:29:09
753;112337;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";51;2025-11-20 13:29:09
755;112342;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";55;2025-11-20 13:29:09
758;112356;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";348;2025-11-20 13:29:09
759;112358;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";281;2025-11-20 13:29:09
760;112360;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";428;2025-11-20 13:29:09
762;112373;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";37;2025-11-20 13:29:09
764;112378;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";20;2025-11-20 13:29:09
771;112428;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";327;2025-11-20 13:29:09
773;112445;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";308;2025-11-20 13:29:09
776;112451;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";22;2025-11-20 13:29:09
780;112459;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";32;2025-11-20 13:29:09
781;112461;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";77;2025-11-20 13:29:09
782;112463;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";25;2025-11-20 13:29:09
783;112465;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";37;2025-11-20 13:29:09
784;112467;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";51;2025-11-20 13:29:09
787;112473;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";160;2025-11-20 13:29:09
788;112475;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";38;2025-11-20 13:29:09
789;112477;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";41;2025-11-20 13:29:09
793;112485;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";39;2025-11-20 13:29:09
796;112491;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";59;2025-11-20 13:29:09
797;112493;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";43;2025-11-20 13:29:09
803;112505;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";27;2025-11-20 13:29:09
804;112509;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";59;2025-11-20 13:29:09
805;112511;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";46;2025-11-20 13:29:09
806;112513;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";50;2025-11-20 13:29:09
807;112516;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";28;2025-11-20 13:29:09
809;112527;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";39;2025-11-20 13:29:09
813;112536;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";31;2025-11-20 13:29:09
815;112541;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";51;2025-11-20 13:29:09
818;112554;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";33;2025-11-20 13:29:09
819;112556;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";44;2025-11-20 13:29:09
820;112558;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";30;2025-11-20 13:29:09
821;112560;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";39;2025-11-20 13:29:09
823;112573;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";34;2025-11-20 13:29:09
828;112592;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";25;2025-11-20 13:29:09
829;112598;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";30;2025-11-20 13:29:09
833;112606;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";35;2025-11-20 13:29:09
835;112610;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";20;2025-11-20 13:29:09
838;112616;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";40;2025-11-20 13:29:09
841;112672;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";227;2025-11-20 13:29:09
842;112674;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";360;2025-11-20 13:29:09
844;112685;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";28;2025-11-20 13:29:09
852;112710;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";76;2025-12-13 00:20:36
854;112715;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";125;2025-11-20 13:29:09
863;112756;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";56;2025-11-20 13:29:09
866;83838;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";338;2025-11-20 13:29:09
867;81687;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";61;2025-11-20 13:29:09
870;112853;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";60;2025-11-20 13:29:09
871;112856;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";258;2025-11-20 13:29:09
873;112863;1;"0000-00-00";"00:00:00";"0";"";"0";"0";25;2025-11-20 13:29:09
880;112888;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";56;2025-11-20 13:29:09
883;112897;1;"0000-00-00";"00:00:00";"0";"";"0";"0";565;2025-11-20 13:29:09
884;112910;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";45;2025-11-20 13:29:09
885;112912;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";43;2025-11-20 13:29:09
886;112917;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";43;2025-11-20 13:29:09
887;112920;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";403;2025-11-20 13:29:09
888;112922;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";64;2025-11-20 13:29:09
889;112924;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";57;2025-11-20 13:29:09
890;83434;1;"0000-00-00";"00:00:00";"0";"";"0";"0";38;2025-11-20 13:29:09
892;112954;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";58;2025-11-20 13:29:09
894;112958;1;"0000-00-00";"00:00:00";"0";"";"0";"0";59;2025-11-20 13:29:09
895;112960;1;"0000-00-00";"00:00:00";"0";"";"0";"0";175;2025-11-20 13:29:09
897;112964;1;"0000-00-00";"00:00:00";"0";"";"0";"0";97;2025-11-20 13:29:09
898;112969;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";43;2025-11-20 13:29:09
899;112971;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";823;2025-11-20 13:29:09
900;106285;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";91;2025-11-20 13:29:09
902;112981;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";25;2025-11-20 13:29:09
905;112989;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";78;2025-11-20 13:29:09
909;113000;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";27;2025-11-20 13:29:09
912;113010;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";429;2025-11-20 13:29:09
914;113020;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";47;2025-11-20 13:29:09
915;113028;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";140;2025-11-20 13:29:09
916;106467;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";31;2025-11-20 13:29:09
918;113042;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";229;2025-11-20 13:29:09
920;113051;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";69;2025-11-20 13:29:09
921;113053;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";49;2025-11-20 13:29:09
923;113061;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";56;2025-11-20 13:29:09
926;113077;1;"0000-00-00";"00:00:00";"0";"";"0";"0";41;2025-11-20 13:29:09
927;113085;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";34;2025-11-20 13:29:09
928;113088;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";31;2025-11-20 13:29:09
929;113103;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";49;2025-11-20 13:29:09
931;113120;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";51;2025-11-20 13:29:09
932;113123;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";113;2025-11-20 13:29:09
934;107748;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";58;2025-11-20 13:29:09
935;113134;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";52;2025-11-20 13:29:09
936;113143;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";42;2025-11-20 13:29:09
938;113154;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";35;2025-11-20 13:29:09
939;113157;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";28;2025-11-20 13:29:09
940;113159;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";41;2025-11-20 13:29:09
943;113172;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";45;2025-11-20 13:29:09
944;113172;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";45;2025-11-20 13:29:09
945;113175;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";42;2025-11-20 13:29:09
946;113179;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";26;2025-11-20 13:29:09
949;113194;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";29;2025-11-20 13:29:09
950;113196;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";19;2025-11-20 13:29:09
953;113203;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";21;2025-11-20 13:29:09
958;113213;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";30;2025-11-20 13:29:09
959;113215;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";31;2025-11-20 13:29:09
962;113213;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";30;2025-11-20 13:29:09
963;113213;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";30;2025-11-20 13:29:09
964;113203;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";21;2025-11-20 13:29:09
966;113282;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";27;2025-11-20 13:29:09
967;113284;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";26;2025-11-20 13:29:09
968;113286;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";40;2025-11-20 13:29:09
969;84123;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";44;2025-11-20 13:29:09
970;113314;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";19;2025-11-20 13:29:09
971;113320;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";16;2025-11-20 13:29:09
972;113324;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";20;2025-11-20 13:29:09
973;113326;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";19;2025-11-20 13:29:09
974;113330;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";13;2025-11-20 13:29:09
975;113333;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";14;2025-11-20 13:29:09
976;113335;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";12;2025-11-20 13:29:09
977;101975;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";19;2025-11-20 13:29:09
979;113341;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";122;2025-11-20 13:29:09
980;113343;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";14;2025-11-20 13:29:09
981;113346;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";19;2025-11-20 13:29:09
982;113348;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";14;2025-11-20 13:29:09
985;81181;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";42;2025-11-20 13:29:09
986;113366;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";12;2025-11-20 13:29:09
993;107811;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";17;2025-11-20 13:29:09
994;82384;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";20;2025-11-20 13:29:09
995;113396;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";19;2025-11-20 13:29:09
996;113398;1;"0000-00-00";"00:00:00";"0";"";"0";"0";15;2025-11-20 13:29:09
1000;113406;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";28;2025-11-20 13:29:09
1001;113408;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";26;2025-11-20 13:29:09
1002;113410;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";23;2025-11-20 13:29:09
1004;113508;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";21;2025-11-20 13:29:09
1005;113510;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";19;2025-11-20 13:29:09
1006;113513;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";23;2025-11-20 13:29:09
1007;113515;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";23;2025-11-20 13:29:09
1008;113517;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";22;2025-11-20 13:29:09
1009;113519;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";15;2025-11-20 13:29:09
1010;113524;1;"0000-00-00";"00:00:00";"0";"";"0";"0";151;2025-11-20 13:29:09
1013;113533;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";13;2025-11-20 13:29:09
1014;113535;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";18;2025-11-20 13:29:09
1017;113552;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";22;2025-11-20 13:29:09
1021;113563;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";24;2025-11-20 13:29:09
1022;113565;1;"0000-00-00";"00:00:00";"0";"";"0";"0";24;2025-11-20 13:29:09
1024;113573;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";16;2025-11-20 13:29:09
1025;84392;1;"0000-00-00";"00:00:00";"0";"";"0";"0";24;2025-11-20 13:29:09
1027;111527;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";17;2025-11-20 13:29:09
1030;113621;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";17;2025-11-20 13:29:09
1032;113628;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";22;2025-11-20 13:29:09
1036;113638;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";16;2025-11-20 13:29:09
1039;113647;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";19;2025-11-20 13:29:09
1044;113660;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";24;2025-11-20 13:29:09
1045;104042;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";114;2025-11-20 13:29:09
1071;113719;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";20;2025-11-20 13:29:09
1072;113721;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";24;2025-11-20 13:29:09
1073;113735;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";207;2025-11-20 13:29:09
1245;114104;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";22;2025-11-20 13:29:09
1298;114221;1;"0000-00-00";"00:00:00";"0";"";"0";"0";34;2025-11-20 13:29:09
1300;114226;1;"0000-00-00";"00:00:00";"0";"";"0";"0";17;2025-11-20 13:29:09
1581;106632;1;"0000-00-00";"00:00:00";"0";"";"0";"0";9;2025-11-20 13:29:09
1586;104398;1;"0000-00-00";"00:00:00";"0";"";"0";"0";27;2025-11-20 13:29:09
1587;114828;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";70;2025-11-20 13:29:09
1590;83695;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";49;2025-11-20 13:29:09
1591;102604;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";27;2025-11-20 13:29:09
1592;83574;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";70;2025-11-20 13:29:09
1593;82524;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";47;2025-11-20 13:29:09
1594;98595;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";40;2025-11-20 13:29:09
1595;100233;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";48;2025-11-20 13:29:09
1597;83812;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";22;2025-11-20 13:29:09
1598;84350;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";33;2025-11-20 13:29:09
1599;100211;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";59;2025-11-20 13:29:09
1600;100117;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";164;2025-11-20 13:29:09
1604;82778;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";9;2025-11-20 13:29:09
1609;114863;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";16;2025-11-20 13:29:09
1616;84032;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";27;2025-11-20 13:29:09
1619;83644;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";34;2025-11-20 13:29:09
1620;114871;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";47;2025-11-20 13:29:09
1623;84634;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";136;2025-11-20 13:29:09
1625;83541;1;"0000-00-00";"00:00:00";"0";"";"0";"0";13;2025-11-20 13:29:09
1626;100097;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";77;2025-11-20 13:29:09
1630;82806;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";9;2025-11-20 13:29:09
1631;83372;"0";"0000-00-00";"00:00:00";"0";"";"0";"0";10;2025-11-20 13:29:09
